id,k16_cluster
4o2Gc2Ub8ic5Zjt8DX78Re,0
0MtjzATdzSF7lPB0tDHFnA,5
0PJ4mUQJtVzWjqQ9t4oYWy,0
4X5f3vT8MRuXF68pfjNte5,11
1Dax619B9tgNsPo8L23Ayb,6
6GUbqqnT9Miz70clEAzuQ5,6
6br4Pc0BzU6dTD5fEmks2i,0
2N3U8uTYhjX2KwGT0pf5x0,4
2Z8WuEywRWYTKe1NybPQEW,6
3bnVBN67NBEzedqQuWrpP4,5
45WsWLY89HkAwQxoJBHuHa,3
0PGgAaC469Ef252EWwmxBx,6
4t2FXUS8Nr7NvdNNvczBD6,2
4OuH3CCffcLkBdLKUyZ3O7,6
6dIioNaiZINcXssfVlnO8P,6
5PMsPFDXC3QY0HA31EJbBs,4
3hey426twJqPP2W9g24cql,3
169sjTD6pgYfhTmI03ZiSt,3
5LibX8hepXFyn6uS2gNLUr,0
1fvMnvFPVV4bUDhKwkdPxr,4
6rkIL7r97haqIVyj4XMeTO,3
1Ml0fSNFeK2jwNt08w2eZX,6
2JvDTzpmKtBUoEnDW4Ow7Z,5
2TQAao83jGLg0vS4k5iAS4,2
42AiqbckK64buP2FwZ0GRP,0
4sqK3chS8d96laonwg2xVq,3
0Y0TOsE1q11qgbi7c5WZsG,11
5SXAdaEmZmYURdbldhuQ9j,5
4g2f8n5PqDE5PZrThEF0AI,5
1MyZf5irnLpjJKncUU8Mm7,7
3Hq01XbWnbrkM7uMaTDHnR,14
5jfZF7RkiR06GtI9KLEoeV,11
1JLn8RhQzHz3qDqsChcmBl,5
7L3yLy4K5CI7AWK2DfAbTv,3
3U1mFf6W429eMYDwmgkbaZ,8
6LBpGdlukUARutol7VgWIS,11
11qa6plS660rrrkf6VJ3cX,11
6sf35vqrEAN8fOFzrKmv9A,11
5dp2DNJtGuNjwgEtAN6BZd,3
52A8OAP8lTQKZCj4Rce92B,11
4iEWnkDewJ72copeODWuOw,2
66urf1ZXFy4qVKdNqcdbaZ,5
6IlQTriFgUeEbVx3Y10sia,2
5INhgLY5BQfXAr61XPAoSq,4
3s7SAlA1NPlgddOxZEwmm6,2
17A18khjCRm3uNcd2fFn4I,3
4OMKQBq51PnjZz042AghkR,11
1632iucJ0H2wpzj0byUQau,3
73JNvc6jFSZkx4R84kyPzL,3
5g8bR5hEuANnazd1mnLq05,2
5SiH1JfdmqgWrK6BHBjbCX,2
4gKTgPgFEttvPSzHA8EOo3,3
5zQ1Wq6HNYjGZWkVv5P8Eg,3
5w4cM0CGL7FujaotnXEP27,2
4sOX1nhpKwFWPvoMMExi3q,3
2iuZJX9X9P0GKaE93xcPjk,0
2Zr5zgU9qEoOPvJbU0GScq,2
3vbqb78xzvD3CJl7ZeW83c,2
06Hdbxh6NCy6TIhjdXTchB,6
7fBv7CLKzipRk6EC6TWHOB,3
27NV2KxoQ8WuLMqlTDI61F,3
0MsrWnxQZxPAcov7c74sSo,4
0S8Z5UHjl1IlYaJpjCOOG6,1
2WfaOiMkCvy7F5fcp2zZ8L,2
1SWVDBtw6h3tm9OehOkDhv,2
7GLlnuHjYIKy3YR59ziaQe,3
7xoUc6faLbCqZO6fQEYprd,5
27HdquR1WuMEZfeVFnW7va,2
4tqcoej1zPvwePZCzuAjJd,11
1bzM1cd6oqFozdr4wK6HdR,11
4xkOaSrkexMciUUogZKVTS,4
6HfOzLLjsaXsehIFEsrxTk,11
1V7DXSOWDb8zx4EDE72kH7,6
1mCOgCL3TTnkhk7nwNz2MV,6
3Osd3Yf8K73aj4ySn6LrvK,2
3MEEzgFPWUAOV9OSBIBLcK,2
0TKWHD7sbO0CrEAdegPLZm,5
0BCGahoJKH6UfTginRwc5B,4
2gZUPNdnz5Y45eiGxpHGSc,14
0nfQguNoAfKFjsQHr6qnxc,5
3R1k8P1MrDdLSRhlTaaWAS,14
5UsLjwBaTHBX4ektWIr4XX,11
6ndmKwWqMozN2tcZqzCX4K,6
20j9HwjFfdgYc5JBovDxLR,4
3XQyqbsAqVj53SBNelPxDl,11
3i5rabdkw8HrRDdz0EmHrG,11
6joDYUdy6t0ZA6C5XyBoKA,11
7g81Dz5MQImZsrZMjA44HE,11
0mjoDhjP78mcy1DjO7S6VG,11
4wBD04vtNQDMipIsrj0CqI,2
5SzOTY6JBJNmGqPHgdr6k3,11
2bL2gyO6kBdLkNSkxXNh6x,14
5ZKqR1beprJ3wa6wGUwTWH,0
6EsH66Uto1zwZlDGQ6RokU,3
4xi5Cz4KJGaWz0hRvz9mll,3
0Thqjtu54vKMP06pwZkAWp,11
5O59s7bCgTFsXDXlWecyQ1,0
22L7bfCiAkJo5xGSQgmiIO,5
3lbfun3A62A3gMOkWhQIFE,4
46XCDr0rFeaUliYuktDhmd,11
4VySpxhRGy32u5zPCprzDn,3
5uqphUYsR45kPYplrYSAQh,2
2fbVjOH8FOW60FDD5umpV9,14
79reBHqpRoWXaQbjBBY3UC,2
51ODNNDZm21HU7wI7cccRr,5
3W2ZcrRsInZbjWylOi6KhZ,3
4Hup8pOrqCuZtDIWCTC1PM,0
07oiSjg6TiehyOS3pRJo0l,3
1UZ25gykR30Oewh3dBRtVZ,11
02M6vucOvmRfMxTXDUwRXu,2
760klboT1E03jUt7CiVhbV,6
2E01JGJGMa5gW1PmqAWYXG,14
3ML8dNxKfAWCtM9RF6osTE,3
31TN8e9lVaV0lNZN3SCqt1,6
21ztTjTqpOV2r0MYVBps3b,2
4qABfS1RaGVXdBhj2BQyhO,5
0BOyn6SwOhDON30vKnw6fk,11
3ZuiIFm9nRnkRz8AZAekjJ,3
5AyL2kgLtTWEu3qO3B9SqK,11
0lYtIvI7bO51PZSeK22Mbz,7
2NO4CA2TFvhGeg7XMz8PmT,0
6jRp7SGnoItclMhFktX6Ia,11
68Dni7IE4VyPkTOH9mRWHr,11
2e3Ea0o24lReQFR4FA7yXH,11
7aE5WXu5sFeNRh3Z05wwu4,7
4hByccjFgwspJb9xjO63I3,11
6ScJMrlpiLfZUGtWp4QIVt,11
3N5oiETJEStSB71TjTFkWV,6
6HTJZ0TQJVMSKkUGzAOe2h,0
2b7FqlHc3JrzlYtGEkzq22,6
0YzCQcsgj6KqwBHVx1mZrH,5
7qCAVkHWZkF44OzOUKf8Cr,4
7MmG8p0F9N3C4AXdK6o6Eb,3
7aXuop4Qambx5Oi3ynsKQr,0
5iNRPN7oYQvdB9AmeSW6d3,6
7uWVT3UkCAZyANvv0bdyQn,0
0N3W5peJUQtI4eyR6GJT5O,2
4CeeEOM32jQcH3eN9Q2dGj,0
1xugsCboIm1yILqpLvH9aD,7
4tnnfGGLBYWwotE4Q8H5jf,0
3zHq9ouUJQFQRf3cm1rRLu,4
32FX4D4eT8LFP07QvlhSn8,0
3OgZdIAHaDMOtYq8Z5iCQ5,5
4j3X4KX8rURekAVIFUhI23,4
0Vpswx5knuuXW8HmNK1LrT,0
2KQGs6oyLQwfqSZ5Zs0eje,6
0zO8ctW0UiuOefR87OeJOZ,6
1ID1QFSNNxi0hiZCNcwjUC,5
5InOp6q2vvx0fShv3bzFLZ,11
2durxb17bXcmQJHSt8JAdO,11
3a8tAZFJxlmBwOtrf5L1oC,0
63p3Slj0shAFP0Q7dQetj5,2
4zLOwx1yRJXWkHKt1XzF1p,5
6ImxYXeLDQPIv4qo7bMhSk,5
2YaDRtIlQiZ5WDDB2YuEOC,11
5brMyscUnQg14hMriS91ks,5
2ENZ9lWpoLAGFDJsDb2Cbt,0
63M8PK8yavNITSViKUB62p,11
08Fzz7RIrKORy753bNWpXa,2
2eb51UvA5hKfZOC1cy1oA1,14
49JQdvXRFnXb08qv3KQN56,6
2cJz1loJp5EZM6shmQpLZN,2
4jX7ylmW6kILaabLqqAyO0,2
75SixhsPWyRRmtqHeffiXr,5
2TfSHkHiFO4gRztVIkggkE,4
2ryD8LVwfUoB3sWdi14RNr,0
3TlIt0ReIxPsVZcOEivT5U,0
6Rs79BpoJYdQpbMXP41I3B,11
1nRTH500HbZX8PYwT4ZMby,2
3WWAvWDBQANpJeNbvVbjMg,3
5NhlpQ6BOIz3S5welptk1W,14
6FkOPzHgnPAyWljv5Oinn0,11
3rFoMmU0AGSbuq4WyVCXre,2
5SOt2NdHbsUz3PyTG4sV1s,0
4l9RCli4jUOIbGJfOvjy52,11
7sexsf6YaGAhZbWAgpskKu,11
2RCkd4tms3VOEoTErKzInS,11
0lwkTJnLBVWvEnxtku7Msy,6
2EF0xu2mNDKQE8y2pyWL6P,4
4uVjbl6daCwjhDur7qLddu,4
10rChmECwPcvTTj4w07hq4,4
03GtlqFgHW2RHE9iDA9E38,4
24QL7rUqoehnsTPVAegiL8,11
3yfqSUWxFvZELEM4PmlwIR,2
3uAgHKnp9NtuWCRdnpI5U5,11
4wpTlsQpvcVfvDbXm9Gb0M,3
5IRj7ySmm7bNRwij9zxtfY,5
4HnPZXkx15Y5hfBWh9vtQL,4
2wAJTrFhCnQyNSD3oUgTZO,5
2uwnP6tZVVmTovzX5ELooy,0
0Fs9cdPDhptWEDJmiCbkEW,5
0Dc7J9VPV4eOInoxUiZrsL,0
0F0iPeQcWyakStJiBEfnbx,3
6Nenm0bjHwjCbTet7Zb9VH,5
5Iy2Jj87Ha0C0IBlNE1I4y,0
03DZZDvcEeK9E7iv24f8Gr,14
6KrJn7TLGbkXwbU8GAS5Sk,2
2BPXILn0MqOe5WroVXlvN1,3
3d3ELsqKlQ7WA0a10Isu3l,6
6pZ3gr876ItFEnM3ZumSH8,11
4qKcDkK6siZ7Jp1Jb4m0aL,11
3f5bz3Gzkftj206JtM3s6b,7
1Uich3MOYxcBw14WavzZpi,7
4LmAnpjlhWTahvRkYR8xJa,11
7bUcBztfGqO7cSI2gMZeCI,11
1eLSF6HfrRA0AsNmTkUlKx,11
5cXg9IQS34FzLVdHhp7hu7,0
0DJBgBiYeSn6n1AXAkFVE8,11
2tPcTFiQF9MbVUyjZ3zDhA,0
5jyyPsIGM2yqkZN9R3TmvN,2
4FpfU1O7WCLBnmwu5XAFk4,7
35cOyocq8Gb6UcT0NWeTwn,11
76iVOVsliCHlWqKuDnCfhE,2
3GCdLUSnKSMJhs4Tj6CV3s,6
4KXwFI9pgJLpUIAc9oSL8j,11
77UjLW8j5UAGAGVGhR5oUK,5
5qN4HFkapdAOV94XPryVof,11
0WON7GUPcug0IX0tVtMDMV,11
0NqZ65jPelNB13gzsvH2Ma,2
3Doz4a3NAOaDuGQ0ff63BY,14
4NENA1LQEFiBzZZymbOEzP,7
2DLrgv7HhJanCuD8L9uJLR,4
32UIpKdyGzgTPTO8e5ge5c,11
63OQupATfueTdZMWTxW03A,5
2a1iMaoWQ5MnvLFBDv4qkf,5
10nyNJ6zNy2YVYLrcwLccB,5
73CKjW3vsUXRpy3NnX4H7F,7
5lFbGMt9ZYPvnWvWeimvkW,3
7xTY3rJMgj0nh6OOPHgsLw,11
146EkdID2XSngct4gG8NQl,4
48otelBlQznqDX6Uuio485,3
4sy3B9TPNMIze8oFrDJnUN,11
18AXbzPzBS8Y3AkgSxzJPb,7
4RvWPyQ5RL0ao9LPZeSouE,6
1vJOi8S2MSq3jZsni1gm4x,4
7GPstnufSTScEaw9dMxO9H,7
6Vmow8PuUaU7W1T2WWLZk2,7
5fQBa4wkmq28xpSLOQ202K,5
0336UwEBwBBao8uWCuugYr,11
2fXwCWkh6YG5zU1IyvQrbs,5
19woxaSpjOefa2JnAOoqW5,11
593W4qZOwwdqF6YnimJjL6,11
06u5LrUpbosQlQ1QJFhPpG,3
5yvhdo8FXbBsIllxv2Rr94,5
1IgePMOW0qEe1AViWgkal9,11
4h6ViRoztTBpWcJ1zFT9Zg,7
6gU9OKjOE7ghfEd55oRO57,1
5wTVNpi5WDByxBgKgUE6MU,11
7yt6eiZQCkVFEzwGp4Pbor,5
43dOwOq0mB4i6j4SpcSkqC,6
0Rp0bpWLnQMHXJ6m5y3tps,5
3Jo2cNQKU6Je7LVClYyJH9,5
3XAWpSxJMPeIwxXc5g9en1,5
4TAifFqlNkBvrycHbWV9Ew,5
3OnOomd79OjqSYHchCQ6ht,11
5UzUZULhZL8bW4BqI1ZNOF,3
5B3I6RdYli0nmeS5IR4CcB,6
4wFjTWCunQFKtukqrNijEt,5
2LOkdHHNKdEx24cQELBaD8,2
7eTyfz4GA647lpSA3PCRyl,11
5kuxtUHQr23zov47Wn35Of,5
2664gDzsUz6oHnSFyfKjcq,2
2KokOIKdw4zZutDil85Ugh,2
6RKkHI2fkmgZq7uQPPav8f,0
2UVbBKQOdFAekPTRsnkzcf,11
35ffVv9x4mtzBh5rF1K9sP,2
0G9rmRmQDFk9O2tzZLyRkc,0
6n4U3TlzUGhdSFbUUhTvLP,0
4Kw3CztmD15X1QGDnnHmLD,6
0wbnC9AUenxp613TYaJsGK,0
4BHzHISX21PYwGXiBEUQ70,2
7uzmGiiJyRfuViKKK3lVmR,0
3i6qNxyVgIdUZTTi5m25EM,6
0kQaz1gy6Xo3y6u4UVSCMy,6
1yWas3061dbaZF9Zq6kfKZ,0
4xn7ae1rioaWIGYeemeKGW,2
0hL8yBivUahlm1rhQ1a0Xx,11
75FDPwaULRdYDn4StFN2rT,11
3i1B1PnsfnOQPGVIzhf1lr,6
1IYMNvqEMDwQyL60eT54uY,3
2GZ3ilcrZ89O4e40kIXqbe,2
3354J49VpkbZJho7Ztdzpw,0
2Z9eeVPSDx982MdsafcPbh,6
16jg76zHuYHMPghRdMfHeL,2
6l18qEgJFDecgHIq594tDT,11
500qSoror61uubHCynJzkB,11
5ohyT60P2aaBfrCSPg6gal,0
1Q4GCEgmuwVcR3FB1TpJFR,11
6Rcy4yYg9d6fPIEbSNh6hz,0
2Ak8zSx1q7sm0rKaLrQQOv,2
2UMmoa8MP15tHnTFpO6A1E,0
3OgoXeTqvX3aa5db3lKzJu,3
45aWe25yCzajOp0LY2i2Kw,2
6qkx0tenDglbF21CU4wa1k,0
3e0yTP5trHBBVvV32jwXqF,4
4kbj5MwxO1bq9wjT5g9HaA,0
7icHQ0UDRFe98tfvI0yyhL,14
34xGLuxM0rkxhCVyMSqwJO,6
0qt5f5EL92o8Snzopsv0en,6
4PWY72AubTjoZrohQt0pWn,0
5h5kOn4GYszhq2J8E5tqbu,11
3vNP0nDd63SfhLpDSkvi6h,14
1FVYBYEobUyWOo3SCNoHrt,6
2Bs4jQEGMycglOfWPBqrVG,2
2T43UrvAg60ubJVo5KQ3t7,0
2OSfEYKhlSsLx6vn4O75RK,6
3hSy2AUoElgIk6fjhYnRH3,1
6mib3N4E8PZHAGQ3xy7bho,2
75GQIYnRaBg7ndHxhfYuQy,4
48td6xvpokdYwvbl3JIiXP,2
2zSKv1vA08xkdYlSEpYe1L,6
6GG73Jik4jUlQCkKg9JuGO,0
3ZHfX6kbiY7JVsB63lLOLu,1
1gVgkQFOKa8Wc1HYsJtPdH,7
2PpruBYCo4H7WOBJ7Q2EwM,2
4PhsKqMdgMEUSstTDAmMpg,3
5XVRQZytbOKCszNGWUQKwE,2
3Hko5fYBDP6XyNM9dj1nSS,0
3D0b0441vvXFJvgbaiDyp3,2
05c6dW6jQY0NqMev1bR7WF,2
07nH4ifBxUB4lZcsf44Brn,3
5IezdmnTbiOn2UpGIeQKbs,4
34gCuhDGsG4bRPIf9bb02f,0
1StpDvMy80chwRGvQlry7O,14
3nOEWcVEwqH6bPecKSYaHQ,11
6ekWVvw642aQsT3AfnCiTz,2
4LVN6cIhIIwhdxISN1tarm,11
0CMV0xFmCnp8V0C6C6pFrf,11
3k2xSXbCqoOVXhrSpcR4H0,0
4pzQZ63pfxVzIBluOvOltk,6
3Qkp3Rs0whzPudUFOeex3e,6
1yQCoXGwc0saybcpqe84Im,3
3V3iy4K6paycRmTyrjQVwi,0
0UREO3QWbXJW3gOUXpK1am,2
4LxIGAVfcQIw0zAQRyFhU8,0
6j8lAie0mdUNreql5d5Ejz,11
329vs46Ic79eJbqTAA3wzS,11
50XuBmcV8THyLBczxD0c2k,4
04aAxqtGp5pv12UXAg4pkq,4
1P8rOoUG1mJsM6x6i9kxop,2
464TUmDMOV0e1kax8Bph40,2
18AJRdgUoO9EYn11N7xzaT,5
3dYD57lRAUcMHufyqn9GcI,3
68LdpUsD6f4BzGqo2zfiL6,1
4HSzQXLeBD9fV6U4RVDHg9,2
79Q98fkHOHOmzQxxM4gQMD,4
5CgFGKdTn8R5dXGEPEX6Gm,5
3huV7eiNpaQlCB3LbZi9bB,2
6y055Bh8XDEpmFMBuycoLj,6
5VUQsLff8A3ruAyCdTxqzg,7
4AcScHuxr9xAqqyxxTMAhu,11
4jtyUzZm9WLc2AdaJ1dso7,11
61XspFITuKmAlYdQacNCbF,14
4uicwrISUGoQwZr3dRR9m6,14
1TvNcWY7WwPLQINhimxycA,1
3yNVfRQlUPViUh8O2V9SQn,0
6otiaV2fagE3s8IvP6WkwG,5
08ljjg1KZEQZjjYbscNaTA,0
1qsoQzhJM3eHiF6EFjajZL,14
1JO1xLtVc8mWhIoE3YaCL0,7
5JJDu0Z5DKe7mR31MGksSg,4
10f0hrbCBiQk9STrFG3EU7,6
607EA1HsuzrqqaPuxyNqpD,6
5CQ30WqJwcep0pYcV4AMNc,7
4EchqUKQ3qAQuRNKmeIpnf,0
1FkoVC85Ds3mFoK0fVqEqP,0
6TfBA04WJ3X1d1wXhaCFVT,0
4HuHoYjNcbGIHFpRVbRj2T,14
7tqhbajSfrz2F7E1Z75ASX,6
0gzqZ9d1jIKo9psEIthwXe,3
4lYemy3VZzRUrFALAu1jFG,3
6K8qKeWo5MsFED7wCR6Kop,2
6ORqU0bHbVCRjXm9AjyHyZ,6
64yrDBpcdwEdNY9loyEGbX,14
6nTiIhLmQ3FWhvrGafw2zj,4
7hTUp0OUiXFr4VOzfbBZ2k,6
2ZltjIqztEpZtafc8w0I9t,11
1A2UmLDZzDmpdzUjEkCc3z,5
1oew3nFNY3vMacJAsvry0S,3
5Hroj5K7vLpIG4FNCRIjbP,0
1CQ2cMfrmFM1YdfmjENKVE,4
1huvTbEYtgltjQRXzrNKGi,14
0TVV2gFROJaB3kIZyCUvIY,6
6HFbq7cewJ7rPiffV0ciil,5
6YUTL4dYpB9xZO5qExPf05,2
1j8z4TTjJ1YOdoFEDwJTQa,6
2PlP2rRrgSz8lC7MpH3e4e,0
5SpPFLTdrTXx24fPdMUKtM,0
13P5rwmk2EsoFRIz9UCeh9,6
3C4w6xn8ywZX6tPY110Avs,0
79ADanDPMKL9FdjJmdtNj5,5
17wxjHNmOSstc6nVIe401T,3
0VXfZi7XhfJnuBvF6XiypU,11
00GOPLxW4PGQuUYdPJh8K1,14
1o18SV1lvB4oO6fLquctDS,14
3KJ9YerG9YWIK4xEgi4AM8,5
1DIXPcTDzTj8ZMHt3PDt8p,5
2hnMS47jN0etwvFPzYk11f,3
2m1hi0nfMR9vdGC8UcrnwU,14
5Tl0HJvynZtKdSUMKbFVVX,11
1EbIaSKo4t1mSTX71ldlJW,5
4HMVeqf1r9cH240Ann9sJ3,1
1ixbwbeBi5ufN4noUKmW5a,14
1DPjqRoRBL4PXSBfHBSeUP,7
4oqbl3GQUVV2cB3SZVEys1,5
2cS167udy3xIPoHgWKn4GL,4
24vdUMCZe2oMKYAb8YAnKl,5
1UkMAtLU8NxsddE7j4zXGO,4
6L89mwZXSOwYl76YXfX13s,0
1HNE2PX70ztbEl6MLxrpNL,6
17emWpF3SHGmuIu46LnWMB,11
0gEyKnHvgkrkBM6fbeHdwK,5
3uulVrxiI7iLTjOBZsaiF8,2
5aQmsZCESbhasWW5VARdS8,5
6ilylHfblTVdDvJtaAiE8U,3
5PRRthP9SLfbXB359MfIWv,5
7Lf7oSEVdzZqTA0kEDSlS5,2
3gQ7DdIo03KNgeVodAOpQo,6
3GcVQCRSaPNupmf65YKyQI,6
2KUXfKopU8tHX5ynlhK9OS,6
3xrn9i8zhNZsTtcoWgQEAd,0
66Yxbr2UODJjVBKdZtbnOL,7
6ldspFuERUcUlxX1RkmppI,6
1KDYN3odJHnj9pqGHN3FVs,6
1UqhkbzB1kuFwt2iy4h29Q,3
5xIZt2oDbrBHkK0HiFFLfJ,14
2igwFfvr1OAGX9SKDCPBwO,11
4KacUpvbA3Mfo05gttTjhN,4
6jdOi5U5LBzQrc4c1VT983,3
6jG2YzhxptolDzLHTGLt7S,3
003vvx7Niy0yvhvHt4a68B,4
3vV3cr2TpPqFk07zxYUbla,3
5fii2C2yImI0KvaAZZDKrC,7
54PUd1iY2N2a5DPb7qnrzj,0
1A5V1sxyCLpKJezp75tUXn,5
4R1RocECeYTSM9BaiIFmq1,7
0xhL2eIuX9eV4Pbegd0fMC,2
0pCyoA5o2uxUwIovECCziF,5
1nl09AjkuO7BBRF3BFAPsC,6
4o6oRDZ4Ii5ckNUABnvmhq,0
198MQwd4SASt2PPGbtHu2I,4
3G1lmq2hDoJZlemVcJNFK0,14
1Je1IMUlBXcx1Fz0WE7oPT,6
15AOeI9rtxhxYHsNRGBAlS,4
6FLwmdmW77N1Pxb1aWsZmO,10
4pGqFOfzvfe6avb9kbZicC,3
7oWbeO9v3Cfs900q7JhLAs,3
7jIAttgQTpLDoNtykIQXjH,0
1Yc2k9b9PNZSB6P5S53SPC,7
7sDHD9tCtnPqGNTRHy0kSR,7
7e89621JPkKaeDSTQ3avtg,6
4Qcz3P21Ee99qmuryBCPOW,2
3RYicOrQa53QpZxlPZeixL,11
6H3Wa6hWR9DRMzMSd4pZkT,7
7HGNSS7BfdG6Zyz0WIia8u,5
3vBxUWx0VDskX7lNmsN8Ks,6
4cb0chqcLcXdMrm1hMLoeK,11
1x2vEiKBjoC7XeRAsFmiq5,14
1rS3J4u1G8f6hbmTosa8Nf,6
4z5L0qDduw3w1apQ4Qa6KV,2
5gsY63Dq5ht0LEvydhj9lA,11
6jBCehpNMkwFVF3dz4nLIW,2
4TOMI010Sd4ZAX4aZ5TS85,1
7CEvHjyE3sOILpHdra1qzT,5
6PwjJ58I4t7Mae9xfZ9l9v,2
2CbIohw0L7OQavQs8uWTdS,6
722tgOgdIbNe3BEyLnejw4,11
4nw8ZQCSpWZdfVsokFgKSg,14
0VD69ricQ3Flm3apWr4FQS,4
4kpewfJPc1FWCuOMaDha1k,5
0PsbWiVtix5FoTZ1s00mEl,5
5lN1EH25gdiqT1SFALMAq1,0
6vrUTGn5p8IrfTZ0J6sIVM,3
77pOyJP8PK4XoUr80TqJjr,5
0H28158pne0ydqcGbe6GhW,4
6K5waU14PdvY4fatne8kyq,6
25M1x8f0WChlfUb2wBbf9i,2
5LnXWeA9tuWKI2C1H74iiJ,11
57nNNkgk768QVXq3uHxu5e,5
1F5A4LpF8ylUVtPoMAvNvn,5
4PvB0Y3m8PTSfIAssTrHaN,4
37McwOy3miqBP2NyXMmT5w,5
7cac2wtDsAtBzrDL0K2iUG,6
1EHh1fC9FCKw31wotfXx7L,0
2JdzB67NvIa90K4gEZPLeX,4
3mwvKOyMmG77zZRunnxp9E,6
2tpWsVSb9UEmDRxAl1zhX1,3
0QTCTu0CXv4X1JEE4gNpGv,6
0JaiImD0DvnXwC33IepJlR,2
1KBN9lYx9QkfUJC3NSXlhQ,0
1PmXm1881bonBI1AlG5uaH,7
2yAVzRiEQooPEJ9SYx11L3,2
46q5BtHso0ECuTKeq70ZhW,0
1YI0uK36eupTmw9F8kHysr,0
4umkk4p76cNGeLZzTYIg7Z,5
3TCauNPqFiniaYHBvEVoHG,3
17nOJOcPbcl4sKzM2yyYDp,14
4aVuWgvD0X63hcOCnZtNFA,2
4L0nc0tHfDjr3HlAm1EFeu,4
60wwxj6Dd9NJlirf84wr2c,5
5mSVJjVzZEoVrg6amF8udl,4
7mYtH5vmvH4dQN0bD8AUOa,4
1QfJj4qobvzrxuccs88IRB,4
1QQnvdyl1b4x6Eou2fT1t6,3
1x59D7eMhPwqlTcsTLsjaI,7
3YoLDoNNTKb7R3Gc3yRrGK,0
1sYloFVfC8uhNEGo8IM4Ug,4
2J3Xg9ZFv76G0aIqeio51R,3
49xvHf84fABv0CG6sFwOBg,4
003FTlCpBTM4eSqYSWPv4H,5
7g3bGUwZaMp0Wve2wSp50F,3
3XyMPyuWwHcGMvXeJY6Qt0,11
629MXzH7txguTIePdNXOWY,6
5Jn6FHnMGEuUJUyjyeQ2pr,2
17HElRNqG7NmnhFWe9T6XZ,4
21zv5Hi0SQSvLyaKPiKreg,5
4f02Qtm1Usu049RTMtVEqu,3
100jjBqjnVYXDpKYqMZr9D,5
24JrpbEPeXdCMxntso0rpQ,4
6WgvvNUermK2Xad0jRPxXr,4
3awm1x3kGmYIVrkNDBFP6U,6
7AmGy7erKqVDo5BblEZtde,0
6gSKswfcoWvaadqvuMF3Y7,5
01nkjRsgpYwtbH94l7y4cg,5
6qUEOWqOzu1rLPUPQ1ECpx,6
4rHZZAmHpZrA3iH5zx8frV,3
6HvUYS1xDfTCGWoeVrv3XS,5
0IF7bHzCXCZoKNog5vBC4g,7
5T4vm8oxhTjV94NdAfejNP,11
2yJVeT8cP1zstJxRP7Nlv8,5
40lKptao1hxVqA7fd1OOGp,5
3uYm4MtU6jUQft2DtGqEoZ,3
0hrBpAOgrt8RXigk83LLNE,2
62vYBYt9dJgI1Wn31iTdgC,5
3oap5wNMWwX1dT3AVKwLzH,4
3JIqogHHQIQW1uJ5Yivb88,3
5IU7KdAPXR3OjcRCAVt0oQ,11
1EzrEOXmMH3G43AXT1y7pA,6
05pKAafT85jeeNhZ6kq7HT,1
6WXiLXTFg3x1S5sR0jB2nt,7
4BUtvtGTRvJB49Hx2F7lle,6
34L1fmpUFOeU8KgYG11I43,5
1lTX08J8FPkjwvQtWJeC1F,4
0Q0Vl9fKJF5MDxfVKbD78e,14
3jBZ215eVz9qwazMIQNSOO,7
0sQ21u4HJkZbbEYc3xiVeS,13
1uRQzm3P0nRGnSfnuzMTpq,5
5XRHGXut00SrJUFmcn2lQF,0
5mJYbynCB0ufq4D26EcRVU,5
6OtCIsQZ64Vs1EbzztvAv4,6
1s1ESNQbXUdjcZz4Rptfbh,13
1QHphxPdPZPtYeXKY3abJp,13
1cErN1ZX9s0uZaaWezEGJw,13
75JFxkI2RXiU7L9VXzMkle,7
2jYmE3Xg0iNDySUm4mqy6Q,14
4mygCMA74xSGIqRLdfSzAb,5
5gb9UJkh8TfrNMRYOJNbew,0
1yKu2MhpwzDXXH2tzG6xoa,6
4nzyOwogJuWn1s6QuGFZ6w,4
6VoIBz0VhCyz7OdEoRYDiA,5
4zOfy9kqJlG0ZXvcaSh4gv,3
4JHg4nNYUJQ5HULcCmI18R,2
0IktbUcnAGrvD03AWnz3Q8,0
25qz71QqLbD02lXGRjg1r8,11
42eAjLbHDzzL6YEhpyM0IX,13
1c97hmN3Z064RQZTvCfM84,0
0cBPuDA3xUjR4Vh9o7CKy8,5
2kMLAsW2PfGeV3tL3wm7oC,2
2DrGEaqoruCSn0FffWCf5O,4
1CmUZGtH29Kx36C1Hleqlz,11
4aY0tZIaboefmkBEsjAovI,5
2x8evxqUlF0eRabbW2JBJd,2
2iUmqdfGZcHIhS3b9E9EWq,4
45X7n0qvb75Lvlb886HdNv,4
4qikXelSRKvoCqFcHLB2H2,11
4u7EnebtmKWzUH433cf5Qv,3
45A7nPigIzoDkSCXSV3TIJ,3
4kte3OcW800TPvOVgrLLj8,5
4Kz4RdRCceaA9VgTqBhBfa,11
7EQGXaVSyEDsCWKmUcfpLk,2
4Li2WHPkuyCdtmokzW2007,11
0GO8y8jQk1PkHzS31d699N,5
65rRB2mspD309xE6YimZTl,11
0CXnbPmKHFPoXI9d0JXq2f,4
7FESgYLcOufHqKlwrvJN60,2
2uaWEm24SEHUWlCVopjDbh,4
2RsAajgo0g7bMCHxwH3Sk0,3
11LmqTE2naFULdEP94AUBa,4
